Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
alpha,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.967575073242,-0.141713203209,2,3547,0,472,4730
alpha,standard,realKnownCause/ambient_temperature_system_failure.csv,0.967575073242,-2.21999845235,0,5789,2,726,7267
alpha,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.967575073242,-2.0,0,931,0,126,1243
alpha,standard,artificialNoAnomaly/art_noisy.csv,0.967575073242,0.0,0,3428,0,0,4032
alpha,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.967575073242,-1.33,0,15798,3,1499,18050
alpha,standard,realKnownCause/machine_temperature_system_failure.csv,0.967575073242,-2.17236878718,13,19677,0,2255,22695
alpha,standard,artificialWithAnomaly/art_daily_nojump.csv,0.967575073242,-1.22,0,3023,2,403,4032
alpha,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.967575073242,0.86067182427,1,3025,0,402,4032
alpha,standard,realTraffic/speed_7578.csv,0.967575073242,-4.0,0,842,0,116,1127
alpha,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.967575073242,-1.13759635579,1,3023,0,404,4032
alpha,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.967575073242,-0.141984317169,1,3026,0,401,4032
alpha,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.967575073242,-0.33,0,3425,3,0,4032
alpha,standard,realTweets/Twitter_volume_UPS.csv,0.967575073242,-2.336545203,4,13521,10,1581,15866
alpha,standard,realTweets/Twitter_volume_AMZN.csv,0.967575073242,-2.14110927933,1,13501,0,1579,15831
alpha,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.967575073242,-0.11,0,3427,1,0,4032
alpha,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.967575073242,0.849810214055,1,3025,0,402,4032
alpha,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.967575073242,-0.949615329304,1,3026,0,401,4032
alpha,standard,realKnownCause/rogue_agent_key_updown.csv,0.967575073242,-2.22,0,4033,2,530,5315
alpha,standard,realTweets/Twitter_volume_GOOG.csv,0.967575073242,0.158261579279,2,13660,0,1430,15842
alpha,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.967575073242,-1.13759635579,1,3082,0,345,4032
Totals,,,,-56.1107460411,70,299272,75,33425,365558
