timestamp,value,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 02:55:00,20.5976018695,0.0365620990885,0.0,0.0,0.0
2014-04-01 03:00:00,19.1098279796,0.0293123545869,0.0,0.0,0.0
2014-04-01 03:05:00,20.1261471878,0.0158813156658,0.0,0.0,0.0
2014-04-01 03:10:00,20.5088943316,0.0125884640948,0.0,0.0,0.0
2014-04-01 03:15:00,20.5590868841,0.0161938291223,0.0,0.0,0.0
2014-04-01 03:20:00,20.341016905,0.018755737061,0.0,0.0,0.0
2014-04-01 03:25:00,18.7109446185,0.0284386227163,0.0,0.0,0.0
2014-04-01 03:30:00,18.1343727563,0.0321040288876,0.0,0.0,0.0
2014-04-01 03:35:00,19.3513722095,0.0223818765843,0.0,0.0,0.0
2014-04-01 03:40:00,19.7100886182,0.019194534451,0.0,0.0,0.0
2014-04-01 03:45:00,18.2472169583,0.0309566288289,0.0,0.0,0.0
2014-04-01 03:50:00,21.2598693521,0.0245155889869,0.0,0.0,0.0
2014-04-01 03:55:00,19.37630975,0.037743601151,0.0,0.0,0.0
2014-04-01 04:00:00,21.6545309847,0.00965907691146,0.0,0.0,0.0
2014-04-01 04:05:00,18.6176404314,0.0501753432767,0.0,0.0,0.0
2014-04-01 04:10:00,18.2277398277,0.0313701011342,0.0,0.0,0.0
2014-04-01 04:15:00,19.9292644175,0.0176768762338,0.0,0.0,0.0
2014-04-01 04:20:00,18.7565173473,0.0267878163037,0.0,0.0,0.0
2014-04-01 04:25:00,21.7495971023,0.0203348775724,0.0,0.0,0.0
2014-04-01 04:30:00,18.0412135938,0.0563493034938,0.0,0.0,0.0
2014-04-01 04:35:00,19.6504787002,0.0199815216014,0.0,0.0,0.0
2014-04-01 04:40:00,21.7069910854,0.00569797331541,0.0,0.0,0.0
2014-04-01 04:45:00,19.5376728269,0.0435906552057,0.0,0.0,0.0
2014-04-01 04:50:00,18.3724371224,0.0299803183818,0.0,0.0,0.0
2014-04-01 04:55:00,19.2115797714,0.0234551889826,0.0,0.0,0.0
2014-04-01 05:00:00,19.9920415753,0.0169440152449,0.0,0.0,0.0
2014-04-01 05:05:00,18.7406067494,0.0269037223882,0.0,0.0,0.0
2014-04-01 05:10:00,19.8662468206,0.0180657925901,0.0,0.0,0.0
2014-04-01 05:15:00,21.3453727831,0.00588527900164,0.0,0.0,0.0
2014-04-01 05:20:00,21.4904718808,0.0220716768007,0.0,0.0,0.0
2014-04-01 05:25:00,18.1970429388,0.0509508388193,0.0,0.0,0.0
2014-04-01 05:30:00,18.6436134322,0.0281042789648,0.0,0.0,0.0
2014-04-01 05:35:00,19.1011605431,0.0242837423556,0.0,0.0,0.0
2014-04-01 05:40:00,20.3794634036,0.0138349996339,0.0,0.0,0.0
2014-04-01 05:45:00,19.4439790352,0.0231275982737,0.0,0.0,0.0
2014-04-01 05:50:00,21.3761636538,0.00633069785101,0.0,0.0,0.0
2014-04-01 05:55:00,20.8666874731,0.0275873195316,0.0,0.0,0.0
2014-04-01 06:00:00,18.4018240925,0.0393324725603,0.0,0.0,0.0
2014-04-01 06:05:00,20.49823001,0.015886459946,0.0,0.0,0.0
2014-04-01 06:10:00,18.4520505014,0.0330426187904,0.0,0.0,0.0
2014-04-01 06:15:00,19.0201426785,0.02498691878,0.0,0.0,0.0
2014-04-01 06:20:00,18.7114825341,0.0273515661297,0.0,0.0,0.0
2014-04-01 06:25:00,18.6922477968,0.0275808656843,0.0,0.0,0.0
2014-04-01 06:30:00,20.4655820991,0.0132278053903,0.0,0.0,0.0
2014-04-01 06:35:00,20.2544196902,0.0179596769292,0.0,0.0,0.0
2014-04-01 06:40:00,18.7041126112,0.0271465593574,0.0,0.0,0.0
2014-04-01 06:45:00,21.9606912217,0.0228769916242,0.0,0.0,0.0
2014-04-01 06:50:00,19.6873469295,0.0464416547745,0.0,0.0,0.0
2014-04-01 06:55:00,18.3882773126,0.0298193074238,0.0,0.0,0.0
2014-04-01 07:00:00,18.4822760678,0.0293636908692,0.0,0.0,0.0
2014-04-01 07:05:00,20.3355748549,0.0143273420259,0.0,0.0,0.0
2014-04-01 07:10:00,21.9162776135,0.00248001456928,0.0,0.0,0.0
2014-04-01 07:15:00,20.2878044065,0.0408931256189,0.0,0.0,0.0
2014-04-01 07:20:00,21.7961659065,0.00268336088565,0.0,0.0,0.0
2014-04-01 07:25:00,19.776531403,0.0430911242931,0.0,0.0,0.0
2014-04-01 07:30:00,19.7433644146,0.0188381520642,0.0,0.0,0.0
2014-04-01 07:35:00,20.0000294373,0.0167703738572,0.0,0.0,0.0
2014-04-01 07:40:00,20.7897018326,0.0103447558906,0.0,0.0,0.0
2014-04-01 07:45:00,19.4704638658,0.0294687883259,0.0,0.0,0.0
2014-04-01 07:50:00,21.4555441307,0.00654791054023,0.0,0.0,0.0
2014-04-01 07:55:00,18.1171255391,0.0510386017435,0.0,0.0,0.0
2014-04-01 08:00:00,19.7590567801,0.0190827669744,0.0,0.0,0.0
2014-04-01 08:05:00,20.0439673999,0.0164122511246,0.0,0.0,0.0
2014-04-01 08:10:00,20.4281289531,0.0132553783563,0.0,0.0,0.0
2014-04-01 08:15:00,19.1042876495,0.026649935809,0.0,0.0,0.0
2014-04-01 08:20:00,19.7099198839,0.0192492229744,0.0,0.0,0.0
2014-04-01 08:25:00,19.9381510009,0.0172770525623,0.0,0.0,0.0
2014-04-01 08:30:00,20.7476399147,0.0106954927275,0.0,0.0,0.0
2014-04-01 08:35:00,21.0941767389,0.0156977256412,0.0,0.0,0.0
2014-04-01 08:40:00,20.9513093094,0.022393388556,0.0,0.0,0.0
2014-04-01 08:45:00,19.3663322092,0.032892278611,0.0,0.0,0.0
2014-04-01 08:50:00,21.997802092,0.0125880113856,0.0,0.0,0.0
2014-04-01 08:55:00,21.3946612471,0.03328923408,0.0,0.0,0.0
2014-04-01 09:00:00,64.7363178748,0.335679859262,0.0,0.0,0.0
2014-04-01 09:05:00,63.8534389572,0.403119656,0.0,0.0,0.0
2014-04-01 09:10:00,65.4706890079,0.376320449909,0.0,0.0,0.0
2014-04-01 09:15:00,67.3518900008,0.388806401219,0.0,0.0,0.0
2014-04-01 09:20:00,72.7708715451,0.378893592555,0.0,0.0,0.0
2014-04-01 09:25:00,71.7857267876,0.47578478826,0.0,0.0,0.0
2014-04-01 09:30:00,72.7769472797,0.452042049052,0.0,0.0,0.0
2014-04-01 09:35:00,64.8986167628,0.527865506196,0.0,0.0,0.0
2014-04-01 09:40:00,69.2710726253,0.364845609695,0.0,0.0,0.0
2014-04-01 09:45:00,65.052187247,0.468899648535,0.0,0.0,0.0
2014-04-01 09:50:00,62.6827149858,0.417177188048,0.0,0.0,0.0
2014-04-01 09:55:00,70.5050893113,0.352003055126,0.0,0.0,0.0
2014-04-01 10:00:00,72.0593219946,0.43633736986,0.0,0.0,0.0
2014-04-01 10:05:00,80.2026692617,0.416623259975,0.0,0.0,0.0
2014-04-01 10:10:00,79.8964060121,0.5367884576,0.0,0.0,0.0
2014-04-01 10:15:00,82.4150558575,0.512618486233,0.0,0.0,0.0
2014-04-01 10:20:00,72.0058874628,0.632896294095,0.0,0.0,0.0
2014-04-01 10:25:00,81.9996119049,0.430321832796,0.0,0.0,0.0
2014-04-01 10:30:00,85.3487716827,0.524856885506,0.0,0.0,0.0
2014-04-01 10:35:00,83.0481788021,0.597355019768,0.0,0.0,0.0
2014-04-01 10:40:00,81.5081234246,0.571312204579,0.0,0.0,0.0
2014-04-01 10:45:00,80.1168063049,0.556578835669,0.0,0.0,0.0
2014-04-01 10:50:00,76.3860486423,0.561988187295,0.0,0.0,0.0
2014-04-01 10:55:00,81.1773626057,0.464240447003,0.0,0.0,0.0
2014-04-01 11:00:00,83.0853274709,0.528582121348,0.0,0.0,0.0
2014-04-01 11:05:00,81.6113486879,0.571137762726,0.0,0.0,0.0
2014-04-01 11:10:00,84.2320113284,0.52698622903,0.0,0.0,0.0
2014-04-01 11:15:00,78.7051408815,0.612033349266,0.0,0.0,0.0
2014-04-01 11:20:00,73.4964031338,0.560624733733,0.0,0.0,0.0
2014-04-01 11:25:00,80.4594131399,0.422060457132,0.0,0.0,0.0
2014-04-01 11:30:00,75.7832522806,0.572186819937,0.0,0.0,0.0
2014-04-01 11:35:00,77.6820239815,0.480826709202,0.0,0.0,0.0
2014-04-01 11:40:00,71.8449666323,0.556262885382,0.0,0.0,0.0
2014-04-01 11:45:00,77.6559015102,0.416082389977,0.0,0.0,0.0
2014-04-01 11:50:00,84.431172792,0.460411799224,0.0,0.0,0.0
2014-04-01 11:55:00,80.1994565238,0.603959999863,0.0,0.0,0.0
2014-04-01 12:00:00,72.0702202608,0.595987004652,0.0,0.0,0.0
2014-04-01 12:05:00,79.4220801225,0.410688928601,0.0,0.0,0.0
2014-04-01 12:10:00,76.5712304907,0.549157237119,0.0,0.0,0.0
2014-04-01 12:15:00,79.5452415138,0.479680606178,0.0,0.0,0.0
2014-04-01 12:20:00,78.3809134429,0.537470635524,0.0,0.0,0.0
2014-04-01 12:25:00,86.8073735119,0.460927204721,0.0,0.0,0.0
2014-04-01 12:30:00,72.5716461793,0.700722795337,0.0,0.0,0.0
2014-04-01 12:35:00,82.8378832907,0.436155709724,0.0,0.0,0.0
2014-04-01 12:40:00,85.5136858302,0.537367123332,0.0,0.0,0.0
2014-04-01 12:45:00,87.2429999736,0.568070142593,0.0,0.0,0.0
2014-04-01 12:50:00,74.7523690092,0.691374666981,0.0,0.0,0.0
2014-04-01 12:55:00,80.4042757793,0.443188573628,0.0,0.0,0.0
2014-04-01 13:00:00,72.6799858531,0.59474891864,0.0,0.0,0.0
2014-04-01 13:05:00,79.9677395265,0.414250374571,0.0,0.0,0.0
2014-04-01 13:10:00,73.9895676736,0.577670158969,0.0,0.0,0.0
2014-04-01 13:15:00,85.3858492719,0.454200666726,0.0,0.0,0.0
2014-04-01 13:20:00,73.8042027809,0.668088233573,0.0,0.0,0.0
2014-04-01 13:25:00,80.1933627389,0.429156230382,0.0,0.0,0.0
2014-04-01 13:30:00,80.318256095,0.533433208918,0.0,0.0,0.0
2014-04-01 13:35:00,87.525396829,0.480623344088,0.0,0.0,0.0
2014-04-01 13:40:00,82.4598959788,0.63751078237,0.0,0.0,0.0
2014-04-01 13:45:00,76.5870593825,0.598984898171,0.0,0.0,0.0
2014-04-01 13:50:00,75.8345842897,0.508062496131,0.0,0.0,0.0
2014-04-01 13:55:00,74.0341988172,0.509288952686,0.0,0.0,0.0
2014-04-01 14:00:00,84.1001985815,0.444370768069,0.0,0.0,0.0
2014-04-01 14:05:00,83.0481199978,0.576870734065,0.0,0.0,0.0
2014-04-01 14:10:00,81.7541096513,0.569441516216,0.0,0.0,0.0
2014-04-01 14:15:00,72.6499597217,0.617168757005,0.0,0.0,0.0
2014-04-01 14:20:00,84.2012200097,0.446451588687,0.0,0.0,0.0
2014-04-01 14:25:00,82.2662522647,0.584477702146,0.0,0.0,0.0
2014-04-01 14:30:00,87.4180256231,0.513450092652,0.0,0.0,0.0
2014-04-01 14:35:00,81.3913271068,0.643881819899,0.0,0.0,0.0
2014-04-01 14:40:00,76.8595410715,0.579359538085,0.0,0.0,0.0
2014-04-01 14:45:00,78.1005798272,0.495385335497,0.0,0.0,0.0
2014-04-01 14:50:00,74.8098602404,0.540740618231,0.0,0.0,0.0
2014-04-01 14:55:00,83.5626157171,0.439548202744,0.0,0.0,0.0
2014-04-01 15:00:00,83.3227466543,0.565956639191,0.0,0.0,0.0
2014-04-01 15:05:00,75.2096782278,0.623587264774,0.0,0.0,0.0
2014-04-01 15:10:00,74.535113627,0.495202422187,0.0,0.0,0.0
2014-04-01 15:15:00,73.2313759033,0.493944937038,0.0,0.0,0.0
2014-04-01 15:20:00,86.5907806194,0.464099489966,0.0,0.0,0.0
2014-04-01 15:25:00,75.7283903396,0.673293067164,0.0,0.0,0.0
2014-04-01 15:30:00,77.5058723645,0.481257550502,0.0,0.0,0.0
2014-04-01 15:35:00,76.4873378485,0.518252306427,0.0,0.0,0.0
2014-04-01 15:40:00,78.617238909,0.485337434651,0.0,0.0,0.0
2014-04-01 15:45:00,83.4239799122,0.483900294444,0.0,0.0,0.0
2014-04-01 15:50:00,85.9287052161,0.543824078487,0.0,0.0,0.0
2014-04-01 15:55:00,74.9208607453,0.668547446737,0.0,0.0,0.0
2014-04-01 16:00:00,82.9824381733,0.435030910662,0.0,0.0,0.0
2014-04-01 16:05:00,77.6408452052,0.5995851185,0.0,0.0,0.0
2014-04-01 16:10:00,87.688266331,0.468332913021,0.0,0.0,0.0
2014-04-01 16:15:00,76.7825591257,0.683298059325,0.0,0.0,0.0
2014-04-01 16:20:00,72.1149488352,0.539412403929,0.0,0.0,0.0
2014-04-01 16:25:00,80.2500855039,0.416930287661,0.0,0.0,0.0
2014-04-01 16:30:00,74.411554478,0.579123039044,0.0,0.0,0.0
2014-04-01 16:35:00,72.7117712222,0.495836327839,0.0,0.0,0.0
2014-04-01 16:40:00,83.1721480203,0.438564310593,0.0,0.0,0.0
2014-04-01 16:45:00,83.7159877851,0.556552418756,0.0,0.0,0.0
2014-04-01 16:50:00,79.3710318172,0.598509293488,0.0,0.0,0.0
2014-04-01 16:55:00,82.8300092342,0.500821104035,0.0,0.0,0.0
2014-04-01 17:00:00,80.611800217,0.574539428982,0.0,0.0,0.0
2014-04-01 17:05:00,82.0767862061,0.526954548785,0.0,0.0,0.0
2014-04-01 17:10:00,81.5472322569,0.555058534821,0.0,0.0,0.0
2014-04-01 17:15:00,82.6531324861,0.537948696429,0.0,0.0,0.0
2014-04-01 17:20:00,75.1940615042,0.612705702304,0.0,0.0,0.0
2014-04-01 17:25:00,76.2992766217,0.481592148021,0.0,0.0,0.0
2014-04-01 17:30:00,79.039380041,0.479037978433,0.0,0.0,0.0
2014-04-01 17:35:00,79.1380177617,0.523405810002,0.0,0.0,0.0
2014-04-01 17:40:00,84.3905549794,0.485112815702,0.0,0.0,0.0
2014-04-01 17:45:00,77.8782686424,0.620906725097,0.0,0.0,0.0
2014-04-01 17:50:00,74.6000538505,0.538667968309,0.0,0.0,0.0
2014-04-01 17:55:00,76.0234263349,0.473889988825,0.0,0.0,0.0
2014-04-01 18:00:00,30.1742886218,0.842575952513,0.0,0.0,0.0
2014-04-01 18:05:00,33.4826176946,0.0893313328767,0.0,0.0,0.0
2014-04-01 18:10:00,31.8101674261,0.135762841639,0.0,0.0,0.0
2014-04-01 18:15:00,33.3352300666,0.0966630287071,0.0,0.0,0.0
2014-04-01 18:20:00,31.4637999158,0.136089431375,0.0,0.0,0.0
2014-04-01 18:25:00,34.4943012331,0.0969573116114,0.0,0.0,0.0
2014-04-01 18:30:00,35.0945232313,0.12648517927,0.0,0.0,0.0
2014-04-01 18:35:00,33.086985703,0.151932987335,0.0,0.0,0.0
2014-04-01 18:40:00,34.3283937753,0.109605423667,0.0,0.0,0.0
2014-04-01 18:45:00,32.0507667562,0.147602004666,0.0,0.0,0.0
2014-04-01 18:50:00,34.7815667002,0.0990476187582,0.0,0.0,0.0
2014-04-01 18:55:00,34.1221469569,0.138753917891,0.0,0.0,0.0
2014-04-01 19:00:00,24.6031666519,0.202817425151,0.0,0.0,0.0
2014-04-01 19:05:00,22.9514586752,0.0625811008346,0.0,0.0,0.0
2014-04-01 19:10:00,23.650844899,0.0304655975705,0.0,0.0,0.0
2014-04-01 19:15:00,22.5920480278,0.0501733162673,0.0,0.0,0.0
2014-04-01 19:20:00,21.3208568975,0.0434009998178,0.0,0.0,0.0
2014-04-01 19:25:00,21.7493019736,0.0195960154454,0.0,0.0,0.0
2014-04-01 19:30:00,24.1651429324,0.0159559703876,0.0,0.0,0.0
2014-04-01 19:35:00,20.4106456811,0.0759196492316,0.0,0.0,0.0
2014-04-01 19:40:00,22.8098286383,0.00490726267115,0.0,0.0,0.0
2014-04-01 19:45:00,21.8287272682,0.0428104351962,0.0,0.0,0.0
2014-04-01 19:50:00,21.8923813693,0.026578598866,0.0,0.0,0.0
2014-04-01 19:55:00,24.1228776814,0.0156300166376,0.0,0.0,0.0
2014-04-01 20:00:00,21.929256183,0.0630588609779,0.0,0.0,0.0
2014-04-01 20:05:00,20.8848581197,0.0362935814463,0.0,0.0,0.0
2014-04-01 20:10:00,19.5498753644,0.0303484477105,0.0,0.0,0.0
2014-04-01 20:15:00,20.3794689493,0.013742747213,0.0,0.0,0.0
2014-04-01 20:20:00,20.1043694997,0.0177943299884,0.0,0.0,0.0
2014-04-01 20:25:00,19.880419209,0.017667356809,0.0,0.0,0.0
2014-04-01 20:30:00,18.8530095035,0.0260171611465,0.0,0.0,0.0
2014-04-01 20:35:00,20.6565942321,0.0116478440498,0.0,0.0,0.0
2014-04-01 20:40:00,19.6683007601,0.0257441414759,0.0,0.0,0.0
2014-04-01 20:45:00,21.1386690806,0.00758930772386,0.0,0.0,0.0
2014-04-01 20:50:00,19.7394590843,0.0328756991159,0.0,0.0,0.0
2014-04-01 20:55:00,20.1980454255,0.015171185691,0.0,0.0,0.0
2014-04-01 21:00:00,18.2968467712,0.0304525645585,0.0,0.0,0.0
2014-04-01 21:05:00,22.0756089566,0.0303146809309,0.0,0.0,0.0
2014-04-01 21:10:00,20.1265876032,0.0447412633905,0.0,0.0,0.0
2014-04-01 21:15:00,18.183815694,0.0313819091684,0.0,0.0,0.0
2014-04-01 21:20:00,20.2617142141,0.0174525282838,0.0,0.0,0.0
2014-04-01 21:25:00,21.5845267412,0.00397154567031,0.0,0.0,0.0
2014-04-01 21:30:00,21.1914414862,0.0283072493289,0.0,0.0,0.0
2014-04-01 21:35:00,20.9034840937,0.0243350191122,0.0,0.0,0.0
2014-04-01 21:40:00,18.6469362942,0.037939039938,0.0,0.0,0.0
2014-04-01 21:45:00,20.7299768172,0.0138467512753,0.0,0.0,0.0
2014-04-01 21:50:00,21.1663063891,0.0148338217896,0.0,0.0,0.0
2014-04-01 21:55:00,20.387066652,0.0280947736383,0.0,0.0,0.0
2014-04-01 22:00:00,21.5917041637,0.00591922592506,0.0,0.0,0.0
2014-04-01 22:05:00,19.1263027585,0.0450656506728,0.0,0.0,0.0
2014-04-01 22:10:00,18.9867886253,0.025097351626,0.0,0.0,0.0
2014-04-01 22:15:00,21.498898117,0.0146299115448,0.0,0.0,0.0
2014-04-01 22:20:00,20.5212744911,0.0323338359779,0.0,0.0,0.0
2014-04-01 22:25:00,18.0230744306,0.0368807092376,0.0,0.0,0.0
2014-04-01 22:30:00,19.4311616491,0.0217634993271,0.0,0.0,0.0
2014-04-01 22:35:00,21.4519980997,0.00714765936245,0.0,0.0,0.0
2014-04-01 22:40:00,18.1266629446,0.0509048943191,0.0,0.0,0.0
2014-04-01 22:45:00,18.0302841762,0.0330996695472,0.0,0.0,0.0
2014-04-01 22:50:00,19.1433971884,0.0240944488218,0.0,0.0,0.0
2014-04-01 22:55:00,21.6767898975,0.0135626175157,0.0,0.0,0.0
2014-04-01 23:00:00,21.6100586585,0.0264157833372,0.0,0.0,0.0
2014-04-01 23:05:00,20.0789021904,0.0376769949407,0.0,0.0,0.0
2014-04-01 23:10:00,20.2168283685,0.0149550601304,0.0,0.0,0.0
2014-04-01 23:15:00,19.3317430255,0.0220794715444,0.0,0.0,0.0
2014-04-01 23:20:00,18.978589836,0.0251177642677,0.0,0.0,0.0
2014-04-01 23:25:00,21.2649695051,0.0128717425629,0.0,0.0,0.0
2014-04-01 23:30:00,18.4287170746,0.0454767231495,0.0,0.0,0.0
2014-04-01 23:35:00,19.9532477697,0.0174343024311,0.0,0.0,0.0
2014-04-01 23:40:00,20.5415322531,0.012356521909,0.0,0.0,0.0
2014-04-01 23:45:00,18.4182567861,0.034007327977,0.0,0.0,0.0
2014-04-01 23:50:00,20.0822834382,0.016392220701,0.0,0.0,0.0
2014-04-01 23:55:00,20.313984686,0.0141699386432,0.0,0.0,0.0
2014-04-02 00:00:00,20.969984242,0.00976257970402,0.0,0.0,0.0
2014-04-02 00:05:00,18.9393441966,0.0366389186688,0.0,0.0,0.0
2014-04-02 00:10:00,19.1733100132,0.0236297420546,0.0,0.0,0.0
2014-04-02 00:15:00,20.2780845865,0.0146393087851,0.0,0.0,0.0
2014-04-02 00:20:00,21.9325056399,0.00142928750352,0.0,0.0,0.0
2014-04-02 00:25:00,18.8699727313,0.0525820361882,0.0,0.0,0.0
2014-04-02 00:30:00,21.9436153085,0.0200876435281,0.0,0.0,0.0
2014-04-02 00:35:00,20.8573701322,0.0367447053714,0.0,0.0,0.0
2014-04-02 00:40:00,21.3043282785,0.0157600146663,0.0,0.0,0.0
2014-04-02 00:45:00,18.3585650729,0.0466722576304,0.0,0.0,0.0
2014-04-02 00:50:00,19.2016807497,0.0235388430618,0.0,0.0,0.0
2014-04-02 00:55:00,18.2309451186,0.031202877565,0.0,0.0,0.0
2014-04-02 01:00:00,19.48618798,0.0212651416989,0.0,0.0,0.0
2014-04-02 01:05:00,21.9251586397,0.0100851859124,0.0,0.0,0.0
2014-04-02 01:10:00,18.4210922488,0.0560870705204,0.0,0.0,0.0
2014-04-02 01:15:00,20.2494911295,0.0150382113735,0.0,0.0,0.0
2014-04-02 01:20:00,18.0242824913,0.0326481007453,0.0,0.0,0.0
2014-04-02 01:25:00,20.8507312642,0.0247664447048,0.0,0.0,0.0
2014-04-02 01:30:00,18.7887707695,0.035950233638,0.0,0.0,0.0
2014-04-02 01:35:00,18.5183381485,0.0289717136348,0.0,0.0,0.0
2014-04-02 01:40:00,19.3480712486,0.022313663178,0.0,0.0,0.0
2014-04-02 01:45:00,21.0841771918,0.00809069176786,0.0,0.0,0.0
2014-04-02 01:50:00,18.4264523452,0.0426070669493,0.0,0.0,0.0
2014-04-02 01:55:00,18.9193559832,0.0258101618272,0.0,0.0,0.0
2014-04-02 02:00:00,18.0338576865,0.0328678417135,0.0,0.0,0.0
2014-04-02 02:05:00,21.8736594508,0.0328855521983,0.0,0.0,0.0
2014-04-02 02:10:00,20.3685824,0.0395605283396,0.0,0.0,0.0
2014-04-02 02:15:00,20.8795985455,0.0113647284943,0.0,0.0,0.0
2014-04-02 02:20:00,20.6055326846,0.0217476153438,0.0,0.0,0.0
2014-04-02 02:25:00,18.5774582355,0.0337419526692,0.0,0.0,0.0
2014-04-02 02:30:00,20.379759756,0.0139479685913,0.0,0.0,0.0
2014-04-02 02:35:00,18.5256623806,0.0305556913988,0.0,0.0,0.0
2014-04-02 02:40:00,19.6049458159,0.0202313982769,0.0,0.0,0.0
2014-04-02 02:45:00,20.2758525437,0.0145689900461,0.0,0.0,0.0
2014-04-02 02:50:00,20.2355244564,0.0150793562164,0.0,0.0,0.0
2014-04-02 02:55:00,18.4762937039,0.028993102186,0.0,0.0,0.0
2014-04-02 03:00:00,18.1377438786,0.0321359472353,0.0,0.0,0.0
2014-04-02 03:05:00,21.1929372555,0.0257228563116,0.0,0.0,0.0
2014-04-02 03:10:00,20.903689748,0.0243572911512,0.0,0.0,0.0
2014-04-02 03:15:00,18.3272756183,0.0405260552224,0.0,0.0,0.0
2014-04-02 03:20:00,18.5096620752,0.0291571771549,0.0,0.0,0.0
2014-04-02 03:25:00,21.5703351056,0.0228320527963,0.0,0.0,0.0
2014-04-02 03:30:00,21.0765156065,0.0290052611089,0.0,0.0,0.0
2014-04-02 03:35:00,21.9846411849,0.0137898649976,0.0,0.0,0.0
2014-04-02 03:40:00,19.0159497968,0.052238002267,0.0,0.0,0.0
2014-04-02 03:45:00,19.9512119555,0.0173165729781,0.0,0.0,0.0
2014-04-02 03:50:00,18.9458383042,0.0252517865522,0.0,0.0,0.0
2014-04-02 03:55:00,20.4912005539,0.0129649035352,0.0,0.0,0.0
2014-04-02 04:00:00,18.4616569564,0.0328526877042,0.0,0.0,0.0
2014-04-02 04:05:00,18.508972691,0.0291285671873,0.0,0.0,0.0
2014-04-02 04:10:00,18.2875515656,0.0309123823797,0.0,0.0,0.0
2014-04-02 04:15:00,20.7743443291,0.0199448458911,0.0,0.0,0.0
2014-04-02 04:20:00,19.9762903097,0.0251402023523,0.0,0.0,0.0
2014-04-02 04:25:00,20.4709248654,0.0129223175419,0.0,0.0,0.0
2014-04-02 04:30:00,21.5172041864,0.00786132328861,0.0,0.0,0.0
2014-04-02 04:35:00,20.961313939,0.0290824096475,0.0,0.0,0.0
2014-04-02 04:40:00,19.8468916727,0.0291734182929,0.0,0.0,0.0
2014-04-02 04:45:00,21.9374239536,0.00441437358196,0.0,0.0,0.0
2014-04-02 04:50:00,19.8250244046,0.0449598952995,0.0,0.0,0.0
2014-04-02 04:55:00,18.4498026929,0.029291730472,0.0,0.0,0.0
2014-04-02 05:00:00,21.970618989,0.0270220878271,0.0,0.0,0.0
2014-04-02 05:05:00,18.0912829201,0.0594762739586,0.0,0.0,0.0
2014-04-02 05:10:00,20.199534238,0.0184259517307,0.0,0.0,0.0
